Book;Chapter;Character A;Character B;Relationship
William Shakespeare: Henry 6 Part 3;4;Edward;Richard;positive
William Shakespeare: Henry 6 Part 3;4;Edward;Warwick;positive
William Shakespeare: Henry 6 Part 3;4;George;Richard;positive
William Shakespeare: Henry 6 Part 3;4;George;Warwick;positive
William Shakespeare: Henry 6 Part 3;4;Henry;Margaret;positive
William Shakespeare: Henry 6 Part 3;4;Henry;Prince Edward;positive
William Shakespeare: Henry 6 Part 3;4;Montague;Warwick;positive
William Shakespeare: Henry 6 Part 3;4;Richard;Warwick;positive
William Shakespeare: Henry 6 Part 3;5;Edward;George;positive
William Shakespeare: Henry 6 Part 3;5;Edward;Henry;negative
William Shakespeare: Henry 6 Part 3;5;Edward;Lady Grey;positive
William Shakespeare: Henry 6 Part 3;5;Edward;Richard;neutral
William Shakespeare: Henry 6 Part 3;5;Edward;Warwick;positive
William Shakespeare: Henry 6 Part 3;5;George;Richard;neutral
William Shakespeare: Henry 6 Part 3;5;Henry;Margaret;positive
William Shakespeare: Henry 6 Part 3;5;Louis;Margaret;positive
William Shakespeare: Henry 6 Part 3;5;Louis;Warwick;neutral
William Shakespeare: Henry 6 Part 3;6;Edward;Lady Bonnë;negative
William Shakespeare: Henry 6 Part 3;6;Edward;Louis;negative
William Shakespeare: Henry 6 Part 3;6;Edward;Margaret;negative
William Shakespeare: Henry 6 Part 3;6;Edward;Warwick;negative
William Shakespeare: Henry 6 Part 3;6;Henry;Warwick;positive
William Shakespeare: Henry 6 Part 3;6;Louis;Margaret;positive
William Shakespeare: Henry 6 Part 3;6;Louis;Warwick;negative
William Shakespeare: Henry 6 Part 3;6;Margaret;Warwick;positive
William Shakespeare: Henry 6 Part 3;6;Oxford;Warwick;negative
William Shakespeare: Henry 6 Part 3;6;Prince Edward;Warwick;positive
William Shakespeare: Henry 6 Part 3;7;Edward;George;negative
William Shakespeare: Henry 6 Part 3;7;Edward;Hastings;positive
William Shakespeare: Henry 6 Part 3;7;Edward;Lady Grey;positive
William Shakespeare: Henry 6 Part 3;7;Edward;Louis;negative
William Shakespeare: Henry 6 Part 3;7;Edward;Montague;neutral
William Shakespeare: Henry 6 Part 3;7;Edward;Richard;negative
William Shakespeare: Henry 6 Part 3;7;Edward;Warwick;negative
William Shakespeare: Henry 6 Part 3;7;George;Warwick;positive
William Shakespeare: Henry 6 Part 3;7;Margaret;Warwick;positive
William Shakespeare: Henry 6 Part 3;7;Oxford;Warwick;positive
William Shakespeare: Henry 6 Part 3;7;Somerset;Warwick;positive
William Shakespeare: Henry 6 Part 3;8;Edward;Hastings;positive
William Shakespeare: Henry 6 Part 3;8;Edward;Henry;negative
William Shakespeare: Henry 6 Part 3;8;Edward;Montgomery;positive
William Shakespeare: Henry 6 Part 3;8;Edward;Oxford;negative
William Shakespeare: Henry 6 Part 3;8;Edward;Richard;positive
William Shakespeare: Henry 6 Part 3;8;Edward;Somerset;negative
William Shakespeare: Henry 6 Part 3;8;Edward;Warwick;negative
William Shakespeare: Henry 6 Part 3;8;George;Warwick;positive
William Shakespeare: Henry 6 Part 3;8;Hastings;Richard;positive
William Shakespeare: Henry 6 Part 3;8;Henry;Oxford;positive
William Shakespeare: Henry 6 Part 3;8;Henry;Richmond;positive
William Shakespeare: Henry 6 Part 3;8;Henry;Somerset;positive
William Shakespeare: Henry 6 Part 3;8;Henry;Warwick;positive
William Shakespeare: Henry 6 Part 3;8;Lady Grey;Rivers;positive
William Shakespeare: Henry 6 Part 3;9;Edward;George;positive
William Shakespeare: Henry 6 Part 3;9;Edward;Margaret;negative
William Shakespeare: Henry 6 Part 3;9;Edward;Oxford;negative
William Shakespeare: Henry 6 Part 3;9;Edward;Richard;positive
William Shakespeare: Henry 6 Part 3;9;Edward;Somerset;negative
William Shakespeare: Henry 6 Part 3;9;Edward;Warwick;negative
William Shakespeare: Henry 6 Part 3;9;George;Warwick;negative
William Shakespeare: Henry 6 Part 3;9;Henry;Warwick;positive
William Shakespeare: Henry 6 Part 3;9;Margaret;Oxford;positive
William Shakespeare: Henry 6 Part 3;9;Margaret;Prince Edward;positive
William Shakespeare: Henry 6 Part 3;9;Margaret;Somerset;positive
William Shakespeare: Henry 6 Part 3;9;Oxford;Warwick;positive
William Shakespeare: Henry 6 Part 3;9;Somerset;Warwick;positive
William Shakespeare: Henry 6 Part 3;10;Edward;George;positive
William Shakespeare: Henry 6 Part 3;10;Edward;Hastings;positive
William Shakespeare: Henry 6 Part 3;10;Edward;Lady Grey;positive
William Shakespeare: Henry 6 Part 3;10;Edward;Margaret;negative
William Shakespeare: Henry 6 Part 3;10;Edward;Oxford;negative
William Shakespeare: Henry 6 Part 3;10;Edward;Prince Edward;negative
William Shakespeare: Henry 6 Part 3;10;Edward;Richard;positive
William Shakespeare: Henry 6 Part 3;10;Edward;Somerset;negative
William Shakespeare: Henry 6 Part 3;10;George;Margaret;negative
William Shakespeare: Henry 6 Part 3;10;George;Prince Edward;negative
William Shakespeare: Henry 6 Part 3;10;George;Richard;negative
William Shakespeare: Henry 6 Part 3;10;Henry;Richard;negative
William Shakespeare: Henry 6 Part 3;10;Margaret;Prince Edward;positive
William Shakespeare: Henry 6 Part 3;10;Margaret;Richard;negative
William Shakespeare: Henry 6 Part 3;10;Prince Edward;Richard;negative
William Shakespeare: Henry 8;1;Abergavenny;Brandon;negative
William Shakespeare: Henry 8;1;Abergavenny;Buckingham;positive
William Shakespeare: Henry 8;1;Abergavenny;Cardinal Wolsey;negative
William Shakespeare: Henry 8;1;Brandon;Buckingham;negative
William Shakespeare: Henry 8;1;Buckingham;Cardinal Wolsey;negative
William Shakespeare: Henry 8;1;Buckingham;King Henry VIII;negative
William Shakespeare: Henry 8;1;Buckingham;Norfolk;positive
William Shakespeare: Henry 8;1;Cardinal Wolsey;Norfolk;neutral
William Shakespeare: Henry 8;2;Buckingham;Buckingham’s Surveyor;negative
William Shakespeare: Henry 8;2;Buckingham;Cardinal Wolsey;negative
William Shakespeare: Henry 8;2;Buckingham;King Henry VIII;negative
William Shakespeare: Henry 8;2;Buckingham;Queen Katherine;positive
William Shakespeare: Henry 8;2;Buckingham’s Surveyor;Cardinal Wolsey;positive
William Shakespeare: Henry 8;2;Cardinal Wolsey;King Henry VIII;neutral
William Shakespeare: Henry 8;2;Cardinal Wolsey;Norfolk;neutral
William Shakespeare: Henry 8;2;Cardinal Wolsey;Queen Katherine;negative
William Shakespeare: Henry 8;2;Cardinal Wolsey;Suffolk;neutral
William Shakespeare: Henry 8;2;King Henry VIII;Norfolk;neutral
William Shakespeare: Henry 8;2;King Henry VIII;Queen Katherine;positive
William Shakespeare: Henry 8;2;King Henry VIII;Suffolk;neutral
William Shakespeare: Henry 8;3;Anne Bullen;King Henry VIII;positive
William Shakespeare: Henry 8;3;Anne Bullen;Lord Chamberlain;positive
William Shakespeare: Henry 8;3;Cardinal Wolsey;King Henry VIII;neutral
William Shakespeare: Henry 8;3;Cardinal Wolsey;Lord Chamberlain;neutral
William Shakespeare: Henry 8;3;Cardinal Wolsey;Lovell;neutral
William Shakespeare: Henry 8;3;King Henry VIII;Lord Chamberlain;neutral
William Shakespeare: Henry 8;3;Lord Chamberlain;Lovell;positive
William Shakespeare: Henry 8;4;Buckingham;Cardinal Wolsey;negative
William Shakespeare: Henry 8;4;Buckingham;King Henry VIII;negative
William Shakespeare: Henry 8;4;Buckingham;Lovell;neutral
William Shakespeare: Henry 8;4;Buckingham;Sands;neutral
William Shakespeare: Henry 8;4;Buckingham;Vaux;neutral
William Shakespeare: Henry 8;4;Cardinal Campeius;King Henry VIII;neutral
William Shakespeare: Henry 8;4;Cardinal Wolsey;King Henry VIII;positive
William Shakespeare: Henry 8;4;Cardinal Wolsey;Queen Katherine;negative
William Shakespeare: Henry 8;4;King Henry VIII;Queen Katherine;negative
William Shakespeare: Henry 8;5;Cardinal Campeius;Cardinal Wolsey;positive
William Shakespeare: Henry 8;5;Cardinal Campeius;King Henry VIII;positive
William Shakespeare: Henry 8;5;Cardinal Campeius;Norfolk;negative
William Shakespeare: Henry 8;5;Cardinal Campeius;Suffolk;negative
William Shakespeare: Henry 8;5;Cardinal Wolsey;Gardiner;positive
William Shakespeare: Henry 8;5;Cardinal Wolsey;King Henry VIII;positive
William Shakespeare: Henry 8;5;Gardiner;King Henry VIII;neutral
William Shakespeare: Henry 8;5;King Henry VIII;Lord Chamberlain;neutral
William Shakespeare: Henry 8;5;King Henry VIII;Norfolk;negative
William Shakespeare: Henry 8;5;King Henry VIII;Suffolk;negative
William Shakespeare: Henry 8;5;Lord Chamberlain;Norfolk;positive
William Shakespeare: Henry 8;5;Lord Chamberlain;Suffolk;positive
William Shakespeare: Henry 8;5;Norfolk;Suffolk;positive
William Shakespeare: Henry 8;6;Anne Bullen;King Henry VIII;positive
William Shakespeare: Henry 8;6;Anne Bullen;Lord Chamberlain;positive
William Shakespeare: Henry 8;6;Anne Bullen;Old Lady;positive
William Shakespeare: Henry 8;6;Anne Bullen;Queen Katherine;positive
William Shakespeare: Henry 8;6;King Henry VIII;Lord Chamberlain;positive
William Shakespeare: Henry 8;6;Old Lady;Queen Katherine;neutral
William Shakespeare: Henry 8;7;Cardinal Campeius;Cardinal Wolsey;positive
William Shakespeare: Henry 8;7;Cardinal Campeius;King Henry VIII;neutral
William Shakespeare: Henry 8;7;Cardinal Wolsey;King Henry VIII;positive
William Shakespeare: Henry 8;7;Cardinal Wolsey;Queen Katherine;negative
William Shakespeare: Henry 8;7;King Henry VIII;Queen Katherine;negative
William Shakespeare: Henry 8;8;Cardinal Campeius;Cardinal Wolsey;positive
William Shakespeare: Henry 8;8;Cardinal Campeius;Queen Katherine;negative
William Shakespeare: Henry 8;8;Cardinal Wolsey;Queen Katherine;negative
William Shakespeare: Henry 8;8;King Henry VIII;Queen Katherine;negative
William Shakespeare: Henry 8;9;Cardinal Wolsey;Cromwell;positive
William Shakespeare: Henry 8;9;Cardinal Wolsey;King Henry VIII;negative
William Shakespeare: Henry 8;9;Cardinal Wolsey;Lord Chamberlain;negative
William Shakespeare: Henry 8;9;Cardinal Wolsey;Norfolk;negative
William Shakespeare: Henry 8;9;Cardinal Wolsey;Suffolk;negative
William Shakespeare: Henry 8;9;Cardinal Wolsey;Surrey;negative
William Shakespeare: Henry 8;9;Cromwell;King Henry VIII;neutral
William Shakespeare: Henry 8;9;King Henry VIII;Lord Chamberlain;neutral
William Shakespeare: Henry 8;9;King Henry VIII;Norfolk;neutral
William Shakespeare: Henry 8;9;King Henry VIII;Suffolk;neutral
William Shakespeare: Henry 8;9;King Henry VIII;Surrey;neutral
William Shakespeare: Henry 8;9;Norfolk;Suffolk;positive
William Shakespeare: Henry 8;10;Anne Bullen;Norfolk;neutral
William Shakespeare: Henry 8;10;Anne Bullen;Suffolk;neutral
William Shakespeare: Henry 8;10;Capuchius;Queen Katherine;neutral
William Shakespeare: Henry 8;10;Cranmer;Cromwell;positive
William Shakespeare: Henry 8;10;Cranmer;Gardiner;negative
William Shakespeare: Henry 8;10;Griffith;Queen Katherine;positive
William Shakespeare: Henry 8;10;King Henry VIII;Queen Katherine;negative
William Shakespeare: Henry 8;10;Norfolk;Suffolk;neutral
William Shakespeare: Henry 8;11;Cranmer;Denny;neutral
William Shakespeare: Henry 8;11;Cranmer;Gardiner;negative
William Shakespeare: Henry 8;11;Cranmer;King Henry VIII;positive
William Shakespeare: Henry 8;11;Cromwell;Gardiner;negative
William Shakespeare: Henry 8;11;Gardiner;Lovell;neutral
William Shakespeare: Henry 8;11;King Henry VIII;Lovell;neutral
William Shakespeare: Henry 8;11;King Henry VIII;Old Lady;neutral
William Shakespeare: Henry 8;11;King Henry VIII;Suffolk;neutral
William Shakespeare: Henry 8;11;Lovell;Old Lady;neutral
William Shakespeare: Henry 8;12;Butts;Cranmer;positive
William Shakespeare: Henry 8;12;Cranmer;Cromwell;positive
William Shakespeare: Henry 8;12;Cranmer;Gardiner;negative
William Shakespeare: Henry 8;12;Cranmer;King Henry VIII;positive
William Shakespeare: Henry 8;12;Cranmer;Lord Chancellor;neutral
William Shakespeare: Henry 8;12;Cranmer;Norfolk;neutral
William Shakespeare: Henry 8;12;Cranmer;Suffolk;neutral
William Shakespeare: Henry 8;12;Cranmer;Surrey;neutral
William Shakespeare: Henry 8;12;Cromwell;Gardiner;negative
William Shakespeare: Henry 8;12;Gardiner;King Henry VIII;negative
William Shakespeare: Henry 8;12;King Henry VIII;Lord Chancellor;neutral
William Shakespeare: Henry 8;13;Cranmer;King Henry VIII;positive
William Shakespeare: Henry 8;13;Cranmer;Norfolk;neutral
William Shakespeare: Henry 8;13;Cranmer;Suffolk;neutral
William Shakespeare: Henry 8;13;King Henry VIII;Lord Chamberlain;neutral
William Shakespeare: Henry 8;13;Lord Chamberlain;Porter;negative
William Shakespeare: Julius Caesar;1;Flavius & Murellus;Julius Caesar;negative
William Shakespeare: Julius Caesar;2;Antony;Julius Caesar;positive
William Shakespeare: Julius Caesar;2;Brutus;Casca;neutral
William Shakespeare: Julius Caesar;2;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;2;Brutus;Julius Caesar;negative
William Shakespeare: Julius Caesar;2;Brutus;Portia;neutral
William Shakespeare: Julius Caesar;2;Calpurnia;Julius Caesar;positive
William Shakespeare: Julius Caesar;2;Casca;Cassius;neutral
William Shakespeare: Julius Caesar;2;Cassius;Julius Caesar;negative
William Shakespeare: Julius Caesar;2;Cicero;Julius Caesar;neutral
William Shakespeare: Julius Caesar;2;Decius;Julius Caesar;neutral
William Shakespeare: Julius Caesar;2;Julius Caesar;Soothsayer;negative
William Shakespeare: Julius Caesar;3;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;3;Casca;Cassius;positive
William Shakespeare: Julius Caesar;3;Casca;Cicero;neutral
William Shakespeare: Julius Caesar;3;Casca;Julius Caesar;negative
William Shakespeare: Julius Caesar;3;Cassius;Cinna;positive
William Shakespeare: Julius Caesar;3;Cassius;Julius Caesar;negative
William Shakespeare: Julius Caesar;4;Antony;Brutus;negative
William Shakespeare: Julius Caesar;4;Antony;Cassius;negative
William Shakespeare: Julius Caesar;4;Brutus;Casca;positive
William Shakespeare: Julius Caesar;4;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;4;Brutus;Cicero;neutral
William Shakespeare: Julius Caesar;4;Brutus;Julius Caesar;negative
William Shakespeare: Julius Caesar;4;Brutus;Portia;positive
William Shakespeare: Julius Caesar;4;Casca;Cassius;positive
William Shakespeare: Julius Caesar;4;Cassius;Cinna;positive
William Shakespeare: Julius Caesar;4;Cassius;Julius Caesar;negative
William Shakespeare: Julius Caesar;4;Decius;Julius Caesar;negative
William Shakespeare: Julius Caesar;5;Antony;Julius Caesar;positive
William Shakespeare: Julius Caesar;5;Brutus;Julius Caesar;negative
William Shakespeare: Julius Caesar;5;Calpurnia;Decius;negative
William Shakespeare: Julius Caesar;5;Calpurnia;Julius Caesar;positive
William Shakespeare: Julius Caesar;5;Casca;Julius Caesar;negative
William Shakespeare: Julius Caesar;5;Cassius;Julius Caesar;negative
William Shakespeare: Julius Caesar;5;Cinna;Julius Caesar;negative
William Shakespeare: Julius Caesar;5;Decius;Julius Caesar;positive
William Shakespeare: Julius Caesar;6;Artemidorus;Brutus;negative
William Shakespeare: Julius Caesar;6;Artemidorus;Casca;negative
William Shakespeare: Julius Caesar;6;Artemidorus;Julius Caesar;positive
William Shakespeare: Julius Caesar;7;Brutus;Portia;positive
William Shakespeare: Julius Caesar;7;Julius Caesar;Soothsayer;neutral
William Shakespeare: Julius Caesar;7;Portia;Soothsayer;neutral
William Shakespeare: Julius Caesar;8;Antony;Brutus;neutral
William Shakespeare: Julius Caesar;8;Antony;Cassius;negative
William Shakespeare: Julius Caesar;8;Antony;Julius Caesar;positive
William Shakespeare: Julius Caesar;8;Antony;Octavius;positive
William Shakespeare: Julius Caesar;8;Artemidorus;Julius Caesar;positive
William Shakespeare: Julius Caesar;8;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;8;Brutus;Julius Caesar;negative
William Shakespeare: Julius Caesar;8;Brutus;Lepidus;neutral
William Shakespeare: Julius Caesar;8;Casca;Julius Caesar;negative
William Shakespeare: Julius Caesar;8;Cassius;Julius Caesar;negative
William Shakespeare: Julius Caesar;8;Cinna;Julius Caesar;negative
William Shakespeare: Julius Caesar;8;Decius;Julius Caesar;negative
William Shakespeare: Julius Caesar;8;Julius Caesar;Metellus Cimber;negative
William Shakespeare: Julius Caesar;9;Antony;Brutus;positive
William Shakespeare: Julius Caesar;9;Antony;Cassius;negative
William Shakespeare: Julius Caesar;9;Antony;Octavius;positive
William Shakespeare: Julius Caesar;9;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;9;Brutus;Cicero;neutral
William Shakespeare: Julius Caesar;11;Antony;Brutus;negative
William Shakespeare: Julius Caesar;11;Antony;Cassius;negative
William Shakespeare: Julius Caesar;11;Antony;Lepidus;negative
William Shakespeare: Julius Caesar;11;Antony;Octavius;positive
William Shakespeare: Julius Caesar;11;Brutus;Octavius;negative
William Shakespeare: Julius Caesar;11;Cassius;Octavius;negative
William Shakespeare: Julius Caesar;11;Lepidus;Octavius;neutral
William Shakespeare: Julius Caesar;12;Brutus;Cassius;negative
William Shakespeare: Julius Caesar;13;Antony;Brutus;negative
William Shakespeare: Julius Caesar;13;Antony;Cassius;negative
William Shakespeare: Julius Caesar;13;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;13;Brutus;Julius Caesar;negative
William Shakespeare: Julius Caesar;13;Brutus;Octavius;negative
William Shakespeare: Julius Caesar;13;Brutus;Portia;positive
William Shakespeare: Julius Caesar;13;Cassius;Octavius;negative
William Shakespeare: Julius Caesar;14;Antony;Brutus;negative
William Shakespeare: Julius Caesar;14;Antony;Cassius;negative
William Shakespeare: Julius Caesar;14;Antony;Octavius;positive
William Shakespeare: Julius Caesar;14;Brutus;Cassius;positive
William Shakespeare: Julius Caesar;14;Brutus;Octavius;negative
